timestamps,,,,,,,,,Marker
182441.723,0.415,0.402,0.244,0.535,0.110,0.606,0.278,0.066,0
182441.727,0.161,0.661,0.373,0.254,0.856,0.535,0.099,0.832,0
182441.732,0.631,0.950,0.089,0.778,0.613,0.251,0.239,0.238,0
182441.736,0.616,0.105,0.980,0.216,0.023,0.511,0.616,0.105,0
182441.741,0.324,0.007,0.345,0.821,0.635,0.551,0.465,0.148,0
182441.746,0.070,0.153,0.176,0.645,0.802,0.325,0.965,0.395,0
182441.750,0.412,0.044,0.972,0.959,0.450,0.969,0.417,0.093,0
182441.755,0.782,0.293,0.144,0.058,0.348,0.702,0.334,0.630,0
182441.760,0.784,0.869,0.838,0.973,0.780,0.619,0.639,0.400,0
182441.765,0.975,0.411,0.516,0.547,0.948,0.190,0.082,0.970,0
182441.770,0.862,0.174,0.554,0.113,0.850,0.411,0.386,0.746,0
182441.774,0.875,0.098,0.094,0.520,0.486,0.938,0.122,0.594,0
182441.779,0.555,0.121,0.486,0.316,0.476,0.559,0.864,0.503,0
182441.784,0.197,0.109,0.871,0.207,0.565,0.823,0.360,0.049,0
182441.788,0.626,0.720,0.564,0.126,0.017,0.295,0.344,0.425,0
182441.793,0.646,0.247,0.746,0.935,0.539,0.277,0.504,0.647,0
182441.798,0.583,0.089,0.164,0.602,0.669,0.829,0.391,0.389,0
182441.803,0.074,0.155,0.746,0.576,0.794,0.940,0.916,0.666,0
182441.807,0.641,0.085,0.580,0.837,0.041,0.147,0.277,0.341,0
182441.811,0.974,0.964,0.365,0.051,0.308,0.741,0.674,0.223,0
182441.815,0.457,0.172,0.290,0.991,0.397,0.717,0.312,0.605,0
182441.820,0.511,0.042,0.782,0.483,0.912,0.914,0.126,0.830,0
182441.825,0.167,0.647,0.189,0.852,0.104,0.917,0.653,0.589,0
182441.829,0.248,0.313,0.995,0.395,0.754,0.802,0.333,0.187,0
182441.834,0.358,0.932,0.343,0.752,0.813,0.335,0.890,0.184,0
182441.839,0.823,0.507,0.099,0.880,0.031,0.136,0.398,0.791,0
182441.844,0.241,0.603,0.564,0.919,0.569,0.897,0.277,0.676,0
182441.849,0.262,0.082,0.341,0.286,0.691,0.409,0.976,0.900,0
182441.854,0.895,0.998,0.452,0.742,0.255,0.393,0.344,0.851,0
182441.858,0.335,0.145,0.756,0.318,0.137,0.835,0.603,0.278,0
182441.863,0.723,0.473,0.405,0.002,0.240,0.685,0.528,0.920,0
182441.868,0.117,0.066,0.831,0.257,0.183,0.116,0.757,0.152,0
182441.872,0.760,0.200,0.612,0.729,0.285,0.736,0.731,0.679,0
182441.876,0.336,0.759,0.773,0.740,0.738,0.520,0.020,0.746,0
182441.881,0.256,0.140,0.510,0.395,0.354,0.076,0.523,0.458,0
182441.886,0.045,0.218,0.511,0.638,0.748,0.964,0.842,0.627,0
182441.891,0.857,0.679,0.724,0.011,0.428,0.456,0.328,0.355,0
182441.896,0.993,0.231,0.143,0.314,0.978,0.824,0.185,0.754,0
182441.901,0.550,0.435,0.482,0.456,0.164,0.749,0.949,0.109,0
182441.906,0.111,0.612,0.956,0.725,0.668,0.415,0.748,0.816,0
182441.911,0.549,0.132,0.809,0.644,0.757,0.673,0.726,0.412,0
182441.916,0.050,0.897,0.614,0.147,0.377,0.683,0.230,0.662,0
182441.920,0.483,0.803,0.947,0.977,0.075,0.304,0.899,0.997,0
182441.925,0.560,0.774,0.263,0.942,0.835,0.803,0.303,0.382,0
182441.930,0.377,0.578,0.210,0.329,0.649,0.633,0.125,0.325,0
182441.934,0.435,0.090,0.617,0.989,0.691,0.392,0.753,0.976,0
182441.938,0.421,0.478,0.419,0.642,0.762,0.335,0.156,0.708,0
182441.943,0.769,0.471,0.712,0.592,0.375,0.455,0.841,0.227,0
182441.947,0.277,0.751,0.534,0.351,0.365,0.974,0.298,0.741,0
182441.952,0.411,0.250,0.090,0.932,0.583,0.755,0.939,0.776,0
182441.957,0.304,0.973,0.146,0.526,0.165,0.505,0.687,0.724,0
182441.962,0.694,0.289,0.592,0.301,0.627,0.195,0.748,0.539,0
182441.967,0.611,0.368,0.350,0.067,0.681,0.593,0.125,0.909,0
182441.972,0.184,0.311,0.268,0.620,0.024,0.938,0.729,0.164,0
182441.976,0.680,0.946,0.047,0.146,0.650,0.380,0.241,0.266,0
182441.980,0.910,0.800,0.380,0.456,0.055,0.992,0.838,0.665,0
182441.985,0.624,0.950,0.531,0.599,0.238,0.445,0.803,0.365,0
182441.989,0.328,0.578,0.205,0.449,0.864,0.482,0.139,0.325,0
182441.994,0.853,0.142,0.425,0.576,0.299,0.520,0.604,0.718,0
182441.998,0.030,0.177,0.840,0.361,0.901,0.288,0.913,0.931,0
182442.003,0.500,0.122,0.342,0.947,0.023,0.842,0.211,0.596,0
182442.008,0.838,0.692,0.858,0.409,0.649,0.911,0.892,0.688,0
182442.012,0.669,0.597,0.276,0.151,0.181,0.080,0.018,0.586,0
182442.017,0.690,0.167,0.805,0.370,0.639,0.837,0.758,0.850,0
182442.022,0.305,0.183,0.342,0.095,0.050,0.416,0.178,0.694,0
182442.026,0.873,0.539,0.246,0.321,0.681,0.605,0.061,0.512,0
182442.030,0.662,0.433,0.406,0.719,0.805,0.502,0.530,0.953,0
182442.035,0.529,0.872,0.804,0.633,0.725,0.540,0.734,0.515,0
182442.039,0.993,0.873,0.063,0.456,0.302,0.885,0.327,0.603,0
182442.044,0.874,0.309,0.481,0.131,0.643,0.048,0.895,0.252,0
182442.048,0.213,0.708,0.611,0.538,0.332,0.449,0.435,0.251,0
182442.053,0.990,0.992,0.179,0.023,0.398,0.340,0.096,0.797,0
182442.057,0.158,0.992,0.360,0.282,0.281,0.856,0.432,0.164,0
182442.062,0.360,0.800,0.415,0.840,0.706,0.139,0.793,0.297,0
182442.066,0.853,0.686,0.075,0.061,0.464,0.350,0.968,0.716,0
182442.070,0.112,0.876,0.469,0.785,0.351,0.916,0.122,0.972,0
182442.075,0.961,0.422,0.402,0.125,0.214,0.718,0.927,0.870,0
182442.080,0.691,0.580,0.413,0.293,0.268,0.736,0.895,0.635,0
182442.085,0.349,0.784,0.554,0.307,0.431,0.467,0.752,0.348,0
182442.089,0.363,0.513,0.279,0.264,0.347,0.747,0.744,0.111,0
182442.094,0.971,0.300,0.420,0.504,0.611,0.974,0.077,0.373,0
182442.098,0.655,0.096,0.934,0.736,0.177,0.378,0.486,0.991,0
182442.103,0.100,0.616,0.378,0.366,0.044,0.120,0.454,0.264,0
182442.108,0.941,0.090,0.464,0.846,0.467,0.214,0.885,0.870,0
182442.113,0.745,0.991,0.325,0.530,0.958,0.327,0.676,0.742,0
182442.118,0.831,0.529,0.695,0.229,0.850,0.667,0.217,0.119,0
182442.122,0.051,0.143,0.575,0.182,0.362,0.737,0.735,0.330,0
182442.128,0.366,0.345,0.380,0.437,0.570,0.241,0.257,0.632,0
182442.132,0.288,0.157,0.501,0.927,0.238,0.625,0.494,0.175,0
182442.137,0.543,0.561,0.766,0.760,0.450,0.988,0.504,0.764,0
182442.141,0.399,0.241,0.675,0.868,0.949,0.963,0.299,0.420,0
182442.146,0.032,0.562,0.052,0.626,0.802,0.834,0.547,0.846,0
182442.150,0.515,0.094,0.189,0.080,0.529,0.212,0.729,0.604,0
182442.155,0.529,0.750,0.604,0.258,0.099,0.410,0.474,0.132,0
182442.159,0.596,0.092,0.603,0.782,0.152,0.307,0.491,0.755,0
182442.164,0.958,0.687,0.521,0.665,0.639,0.905,0.557,0.061,0
182442.168,0.193,0.254,0.307,0.092,0.872,0.503,0.140,0.305,0
182442.174,0.084,0.138,0.444,0.897,0.989,0.281,0.351,0.578,0
182442.178,0.950,0.963,0.561,0.350,0.020,0.955,0.841,0.179,0
182442.182,0.184,0.414,0.296,0.350,0.725,0.754,0.213,0.436,0
182442.187,0.928,0.710,0.347,0.217,0.486,0.912,0.264,0.292,0
182442.192,0.884,0.446,0.801,0.259,0.447,0.814,0.580,0.770,0
182442.197,0.105,0.943,0.073,0.699,0.319,0.847,0.212,0.447,0
182442.201,0.321,0.016,0.181,0.666,0.370,0.134,0.708,0.735,0
182442.206,0.139,0.547,0.256,0.772,0.433,0.236,0.851,0.454,0
182442.211,0.690,0.810,0.418,0.873,0.819,0.308,0.794,0.007,0
182442.215,0.909,0.407,0.707,0.267,0.164,0.521,0.543,0.179,0
182442.220,0.377,0.507,0.722,0.944,0.846,0.843,0.886,0.274,0
182442.224,0.366,0.502,0.172,0.008,0.177,0.941,0.593,0.031,0
182442.228,0.733,0.779,0.784,0.334,0.732,0.978,0.924,0.101,0
182442.232,0.194,0.007,0.452,0.968,0.940,0.994,0.704,0.337,0
182442.237,0.548,0.609,0.101,0.434,0.362,0.855,0.133,0.470,0
182442.242,0.399,0.345,0.360,0.801,0.267,0.105,0.509,0.148,0
182442.247,0.379,0.599,0.900,0.264,0.888,0.499,0.803,0.422,0
182442.252,0.977,0.339,0.933,0.666,0.180,0.841,0.862,0.037,0
182442.258,0.233,0.795,0.826,0.756,0.369,0.876,0.372,0.683,0
182442.262,0.373,0.633,0.205,0.495,0.923,0.777,0.152,0.184,0
182442.266,0.798,0.846,0.582,0.577,0.307,0.458,0.259,0.420,0
182442.271,0.106,0.700,0.031,0.473,0.154,0.600,0.718,0.069,0
182442.276,0.492,0.667,0.700,0.272,0.149,0.573,0.120,0.321,0
182442.281,0.288,0.493,0.080,0.869,0.819,0.833,0.546,0.821,0
182442.286,0.446,0.319,0.334,0.648,0.965,0.770,0.766,0.070,0
182442.291,0.865,0.973,0.434,0.908,0.218,0.393,0.492,0.967,0
182442.296,0.616,0.704,0.444,0.229,0.595,0.511,0.056,0.206,0
182442.300,0.886,0.948,0.673,0.883,0.384,0.689,0.077,0.822,0
182442.305,0.095,0.111,0.247,0.629,0.249,0.536,0.764,0.832,0
182442.310,0.870,0.663,0.271,0.208,0.610,0.542,0.235,0.000,0
182442.314,0.926,0.777,0.901,0.079,0.854,0.997,0.424,0.409,0
182442.319,0.004,0.426,0.395,0.080,0.526,0.434,0.418,0.059,0
182442.324,0.407,0.177,0.845,0.330,0.364,0.700,0.928,0.030,0
182442.329,0.208,0.760,0.431,0.973,0.808,0.513,0.033,0.070,0
182442.333,0.739,0.876,0.960,0.575,0.903,0.780,0.951,0.499,0
182442.337,0.158,0.989,0.325,0.133,0.926,0.487,0.375,0.718,0
182442.342,0.987,0.592,0.261,0.428,0.104,0.276,0.486,0.326,0
182442.347,0.405,0.620,0.172,0.706,0.537,0.697,0.454,0.306,0
182442.352,0.200,0.209,0.323,0.378,0.044,0.334,0.518,0.295,0
182442.356,0.099,0.234,0.374,0.354,0.914,0.583,0.756,0.829,0
182442.361,0.202,0.081,0.936,0.122,0.057,0.957,0.925,0.435,0
182442.366,0.190,0.147,0.170,0.253,0.455,0.787,0.076,0.230,0
182442.371,0.666,0.115,0.902,0.093,0.199,0.390,0.997,0.778,0
182442.375,0.277,0.262,0.974,0.279,0.619,0.519,0.312,0.237,0
182442.379,0.885,0.324,0.259,0.587,0.877,0.348,0.582,0.305,0
182442.384,0.847,0.780,0.169,0.753,0.863,0.358,0.049,0.012,0
182442.388,0.325,0.246,0.265,0.684,0.255,0.746,0.230,0.279,0
182442.393,0.335,0.287,0.008,0.662,0.519,0.406,0.578,0.804,0
182442.398,0.884,0.426,0.437,0.061,0.136,0.368,0.608,0.271,0
182442.403,0.588,0.504,0.850,0.277,0.223,0.976,0.311,0.465,0
182442.407,0.379,0.786,0.617,0.661,0.359,0.135,0.138,0.384,0
182442.412,0.546,0.102,0.970,0.589,0.137,0.901,0.227,0.164,0
182442.417,0.006,0.559,0.410,0.874,0.477,0.162,0.150,0.945,0
182442.422,0.381,0.168,0.344,0.203,0.302,0.787,0.136,0.074,0
182442.426,0.840,0.247,0.351,0.206,0.753,0.375,0.429,0.792,0
182442.431,0.354,0.177,0.034,0.228,0.422,0.719,0.611,0.569,0
182442.436,0.071,0.558,0.441,0.922,0.064,0.706,0.430,0.911,0
182442.440,0.477,0.117,0.893,0.886,0.334,0.501,0.750,0.370,0
182442.445,0.016,0.338,0.554,0.013,0.043,0.148,0.006,0.787,0
182442.450,0.549,0.613,0.895,0.800,0.051,0.837,0.600,0.145,0
182442.454,0.988,0.763,0.162,0.275,0.918,0.342,0.921,0.005,0
182442.459,0.668,0.862,0.631,0.599,0.184,0.865,0.667,0.367,0
182442.464,0.442,0.829,0.448,0.133,0.478,0.840,0.918,0.912,0
182442.469,0.485,0.490,0.937,0.162,0.066,0.078,0.796,0.336,0
182442.474,0.809,0.538,0.087,0.197,0.767,0.915,0.156,0.323,0
182442.479,0.276,0.601,0.895,0.410,0.025,0.732,0.107,0.016,0
182442.484,0.660,0.643,0.220,0.228,0.344,0.802,0.018,0.947,0
182442.489,0.130,0.524,0.987,0.124,0.603,0.182,0.075,0.051,0
182442.493,0.241,0.297,0.501,0.497,0.648,0.840,0.880,0.935,0
182442.498,0.677,0.785,0.813,0.653,0.249,0.996,0.300,0.157,0
182442.503,0.341,0.463,0.952,0.073,0.281,0.804,0.599,0.326,0
182442.507,0.259,0.412,0.284,0.828,0.301,0.006,0.746,0.405,0
182442.512,0.050,0.918,0.602,0.243,0.329,0.116,0.849,0.797,0
182442.516,0.879,0.077,0.733,0.237,0.214,0.393,0.954,0.308,0
182442.521,0.195,0.682,0.629,0.515,0.984,0.950,0.403,0.801,0
182442.525,0.053,0.863,0.808,0.439,0.453,0.779,0.271,0.550,0
182442.530,0.008,0.409,0.348,0.308,0.495,0.012,0.424,0.490,0
182442.535,0.032,0.266,0.851,0.034,0.144,0.422,0.998,0.103,0
182442.540,0.245,0.908,0.015,0.519,0.209,0.037,0.662,0.259,0
182442.545,0.830,0.285,0.274,0.909,0.341,0.442,0.170,0.704,0
182442.550,0.445,0.646,0.646,0.349,0.553,0.441,0.196,0.907,0
182442.554,0.492,0.237,0.329,0.295,0.428,0.097,0.219,0.044,0
182442.558,0.025,0.076,0.628,0.764,0.222,0.825,0.496,0.696,0
182442.563,0.282,0.858,0.816,0.209,0.889,0.324,0.090,0.182,0
182442.568,0.022,0.115,0.372,0.071,0.786,0.573,0.745,0.302,0
182442.573,0.904,0.867,0.644,0.471,0.120,0.277,0.717,0.837,0
182442.578,0.379,0.946,0.012,0.930,0.770,0.449,0.734,0.646,0
182442.583,0.768,0.542,0.273,0.091,0.219,0.738,0.413,0.489,0
182442.588,0.614,0.122,0.396,0.359,0.186,0.452,0.143,0.214,0
182442.593,0.515,0.478,0.485,0.426,0.684,0.402,0.250,0.914,0
182442.598,0.938,0.300,0.766,0.729,0.183,0.654,0.680,0.379,0
182442.603,0.287,0.896,0.919,0.594,0.692,0.517,0.140,0.806,0
182442.608,0.873,0.457,0.779,0.494,0.995,0.324,0.005,0.389,0
182442.613,0.161,0.669,0.181,0.695,0.319,0.974,0.086,0.556,0
182442.617,0.257,0.785,0.389,0.355,0.317,0.310,0.146,0.094,0
182442.622,0.641,0.071,0.447,0.805,0.042,0.446,0.463,0.850,0
182442.626,0.547,0.802,0.549,0.775,0.101,0.064,0.408,0.027,0
182442.631,0.391,0.898,0.166,0.766,0.319,0.631,0.914,0.294,0
182442.636,0.286,0.998,0.586,0.099,0.448,0.340,0.728,0.224,0
182442.641,0.068,0.748,0.343,0.007,0.887,0.492,0.709,0.682,0
182442.645,0.819,0.614,0.856,0.090,0.074,0.877,0.896,0.470,0
182442.650,0.547,0.205,0.737,0.614,0.338,0.836,0.006,0.124,0
