timestamps,,,,,,,,,Marker
54995.486,0.633,0.795,0.124,0.582,0.362,0.919,0.658,0.647,0
54995.490,0.636,0.628,0.593,0.223,0.150,0.332,0.956,0.054,0
54995.495,0.603,0.505,0.987,0.081,0.280,0.155,0.921,0.483,0
54995.500,0.238,0.630,0.057,0.054,0.506,0.976,0.280,0.361,0
54995.504,0.399,0.079,0.751,0.742,0.316,0.027,0.906,0.535,0
54995.510,0.127,0.007,0.100,0.817,0.658,0.074,0.030,0.207,0
54995.514,0.014,0.347,0.075,0.719,0.900,0.727,0.549,0.693,0
54995.518,0.192,0.990,0.521,0.773,0.041,0.696,0.349,0.606,0
54995.524,0.336,0.431,0.523,0.171,0.454,0.955,0.956,0.389,0
54995.528,0.346,0.647,0.679,0.301,0.677,0.908,0.062,0.027,0
54995.532,0.577,0.589,0.629,0.429,0.984,0.953,0.352,0.579,0
54995.537,0.796,0.622,0.059,0.028,0.045,0.269,0.680,0.444,0
54995.542,0.562,0.513,0.735,0.088,0.608,0.409,0.213,0.233,0
54995.547,0.064,0.476,0.392,0.545,0.765,0.716,0.948,0.289,0
54995.552,0.962,0.437,0.328,0.783,0.446,0.055,0.724,0.619,0
54995.556,0.358,0.219,0.140,0.515,0.768,0.838,0.312,0.832,0
54995.561,0.578,0.293,0.800,0.057,0.824,0.024,0.907,0.307,0
54995.566,0.276,0.229,0.171,0.667,0.202,0.901,0.059,0.114,0
54995.571,0.161,0.218,0.401,0.340,0.750,0.628,0.388,0.816,0
54995.575,0.829,0.636,0.450,0.509,0.901,0.159,0.294,0.231,0
54995.580,0.894,0.897,0.283,0.413,0.575,0.426,0.925,0.004,0
54995.585,0.572,0.408,0.705,0.458,0.363,0.599,0.300,0.381,0
54995.590,0.488,0.804,0.228,0.087,0.250,0.463,0.529,0.017,0
54995.595,0.300,0.421,0.159,0.794,0.110,0.734,0.483,0.049,0
54995.599,0.782,0.981,0.448,0.568,0.078,0.431,0.113,0.820,0
54995.604,0.820,0.363,0.247,0.755,0.433,0.493,0.119,0.813,0
54995.609,0.665,0.173,0.346,0.235,0.619,0.114,0.070,0.597,0
54995.614,0.692,0.529,0.869,0.270,0.856,0.748,0.080,0.796,0
